	date	year	month	day	1	2	5	6	7	8	9	11	12	13	14	15	16	19	20	21
161	2015-06-11	2015	6	11	2181.0	2379.0	245.0	1838.0	1412.0	222.0	1000.0	485.0	148.0	394.0	140.0	458.0	77.0	4518.0	4065.0	19606.0
162	2015-06-12	2015	6	12	2193.0	2377.0	243.0	1836.0	1414.0	222.0	1002.0	489.0	147.0	394.0	139.0	456.0	75.0	4535.0	4083.0	19603.0
163	2015-06-13	2015	6	13	2198.0	2386.0	245.0	1828.0	1406.0	224.0	1006.0	485.0	147.0	393.0	138.0	451.0	77.0	4558.0	4094.0	19575.0
164	2015-06-14	2015	6	14	2205.0	2402.0	252.0	1826.0	1404.0	222.0	1000.0	489.0	147.0	394.0	135.0	456.0	78.0	4558.0	4089.0	19596.0
165	2015-06-15	2015	6	15	2206.0	2400.0	256.0	1823.0	1404.0	223.0	1003.0	487.0	146.0	395.0	134.0	459.0	76.0	4556.0	4073.0	19594.0
166	2015-06-16	2015	6	16	2203.0	2413.0	264.0	1825.0	1409.0	222.0	997.0	485.0	147.0	397.0	131.0	456.0	76.0	4577.0	4077.0	19617.0
167	2015-06-17	2015	6	17	2195.0	2416.0	264.0	1835.0	1406.0	224.0	1000.0	486.0	149.0	398.0	134.0	454.0	77.0	4576.0	4085.0	19602.0
168	2015-06-18	2015	6	18	2188.0	2406.0	260.0	1835.0	1417.0	223.0	1000.0	491.0	149.0	398.0	133.0	450.0	79.0	4592.0	4080.0	19627.0
169	2015-06-19	2015	6	19	2190.0	2422.0	260.0	1814.0	1414.0	223.0	993.0	490.0	147.0	398.0	128.0	450.0	80.0	4615.0	4086.0	19670.0
170	2015-06-20	2015	6	20	2186.0	2416.0	262.0	1827.0	1418.0	224.0	990.0	491.0	146.0	398.0	129.0	454.0	81.0	4622.0	4055.0	19662.0
171	2015-06-21	2015	6	21	2206.0	2421.0	259.0	1829.0	1418.0	225.0	988.0	492.0	146.0	396.0	130.0	458.0	83.0	4635.0	4054.0	19714.0
172	2015-06-22	2015	6	22	2199.0	2415.0	260.0	1822.0	1417.0	229.0	996.0	488.0	147.0	395.0	127.0	456.0	83.0	4654.0	4054.0	19746.0
173	2015-06-23	2015	6	23	2211.0	2423.0	260.0	1784.0	1419.0	229.0	998.0	484.0	147.0	397.0	127.0	459.0	84.0	4650.0	4053.0	19737.0
174	2015-06-24	2015	6	24	2217.0	2416.0	264.0	1784.0	1422.0	229.0	995.0	487.0	146.0	397.0	131.0	456.0	85.0	4655.0	4029.0	19758.0
175	2015-06-25	2015	6	25	2216.0	2430.0	264.0	1779.0	1423.0	233.0	996.0	481.0	148.0	395.0	132.0	451.0	87.0	4659.0	4031.0	19768.0
176	2015-06-26	2015	6	26	2214.0	2424.0	264.0	1777.0	1431.0	232.0	996.0	474.0	152.0	393.0	134.0	448.0	88.0	4670.0	4022.0	19772.0
177	2015-06-27	2015	6	27	2220.0	2427.0	268.0	1782.0	1437.0	230.0	995.0	474.0	156.0	393.0	131.0	445.0	87.0	4673.0	4046.0	19774.0
178	2015-06-28	2015	6	28	2207.0	2422.0	267.0	1791.0	1437.0	229.0	1000.0	476.0	157.0	389.0	133.0	446.0	86.0	4692.0	4015.0	19782.0
179	2015-06-29	2015	6	29	2205.0	2429.0	264.0	1791.0	1447.0	231.0	996.0	478.0	160.0	389.0	133.0	442.0	86.0	4686.0	4023.0	19803.0
180	2015-06-30	2015	6	30	2209.0	2423.0	268.0	1790.0	1440.0	228.0	989.0	478.0	159.0	386.0	136.0	448.0	88.0	4672.0	4036.0	19800.0
181	2015-07-01	2015	7	1	2201.0	2432.0	261.0	1797.0	1447.0	232.0	985.0	476.0	160.0	384.0	137.0	454.0	86.0	4677.0	4029.0	19816.0
182	2015-07-02	2015	7	2	2200.0	2434.0	263.0	1805.0	1443.0	228.0	987.0	480.0	159.0	377.0	139.0	451.0	85.0	4653.0	4033.0	19800.0
183	2015-07-03	2015	7	3	2210.0	2436.0	266.0	1798.0	1434.0	226.0	983.0	486.0	157.0	377.0	137.0	451.0	86.0	4646.0	4045.0	19827.0
184	2015-07-04	2015	7	4	2211.0	2438.0	265.0	1810.0	1443.0	228.0	977.0	483.0	156.0	371.0	138.0	450.0	87.0	4631.0	4036.0	19856.0
185	2015-07-05	2015	7	5	2213.0	2444.0	264.0	1819.0	1448.0	227.0	966.0	486.0	158.0	370.0	142.0	457.0	86.0	4626.0	4058.0	19913.0
186	2015-07-06	2015	7	6	2219.0	2447.0	265.0	1827.0	1458.0	225.0	965.0	480.0	159.0	370.0	142.0	461.0	85.0	4638.0	4035.0	19928.0
187	2015-07-07	2015	7	7	2220.0	2429.0	264.0	1826.0	1449.0	226.0	961.0	476.0	158.0	366.0	141.0	457.0	85.0	4640.0	4021.0	19937.0
188	2015-07-08	2015	7	8	2239.0	2430.0	259.0	1852.0	1449.0	225.0	965.0	482.0	158.0	367.0	140.0	452.0	84.0	4638.0	4003.0	19944.0
189	2015-07-09	2015	7	9	2226.0	2432.0	262.0	1864.0	1458.0	220.0	969.0	483.0	160.0	369.0	140.0	452.0	85.0	4625.0	3980.0	19965.0
190	2015-07-10	2015	7	10	2251.0	2428.0	263.0	1877.0	1457.0	216.0	965.0	476.0	159.0	371.0	139.0	450.0	84.0	4626.0	3992.0	19954.0
191	2015-07-11	2015	7	11	2262.0	2443.0	265.0	1910.0	1440.0	217.0	968.0	476.0	156.0	368.0	141.0	452.0	86.0	4648.0	3979.0	19947.0
192	2015-07-12	2015	7	12	2248.0	2447.0	266.0	1915.0	1432.0	216.0	962.0	473.0	158.0	363.0	144.0	459.0	86.0	4639.0	3966.0	19964.0
193	2015-07-13	2015	7	13	2266.0	2449.0	267.0	1928.0	1424.0	212.0	964.0	472.0	161.0	368.0	147.0	460.0	88.0	4649.0	3947.0	20006.0
194	2015-07-14	2015	7	14	2253.0	2435.0	266.0	1955.0	1426.0	210.0	958.0	469.0	161.0	366.0	150.0	454.0	90.0	4650.0	3964.0	20029.0
195	2015-07-15	2015	7	15	2265.0	2421.0	268.0	1954.0	1426.0	209.0	956.0	466.0	157.0	369.0	154.0	456.0	90.0	4656.0	3937.0	20062.0
196	2015-07-16	2015	7	16	2278.0	2421.0	261.0	1960.0	1429.0	209.0	962.0	471.0	157.0	368.0	155.0	447.0	91.0	4675.0	3931.0	20080.0
197	2015-07-17	2015	7	17	2286.0	2420.0	259.0	1954.0	1441.0	209.0	963.0	476.0	158.0	367.0	155.0	446.0	90.0	4689.0	3947.0	20035.0
198	2015-07-18	2015	7	18	2287.0	2421.0	263.0	1974.0	1447.0	209.0	967.0	478.0	155.0	373.0	157.0	449.0	88.0	4689.0	3948.0	19988.0
199	2015-07-19	2015	7	19	2283.0	2407.0	259.0	1986.0	1452.0	209.0	965.0	473.0	155.0	375.0	160.0	450.0	86.0	4703.0	3942.0	19955.0
200	2015-07-20	2015	7	20	2285.0	2408.0	259.0	1985.0	1453.0	213.0	969.0	471.0	156.0	373.0	160.0	455.0	88.0	4690.0	3932.0	19959.0
201	2015-07-21	2015	7	21	2302.0	2405.0	265.0	2003.0	1451.0	212.0	972.0	479.0	159.0	376.0	160.0	447.0	90.0	4678.0	3937.0	19988.0
202	2015-07-22	2015	7	22	2308.0	2394.0	264.0	2015.0	1452.0	210.0	968.0	479.0	161.0	373.0	160.0	448.0	90.0	4697.0	3927.0	20016.0
203	2015-07-23	2015	7	23	2308.0	2390.0	266.0	2030.0	1451.0	204.0	969.0	482.0	163.0	374.0	160.0	450.0	90.0	4686.0	3929.0	20030.0
204	2015-07-24	2015	7	24	2302.0	2401.0	267.0	2049.0	1458.0	204.0	977.0	478.0	164.0	376.0	160.0	451.0	89.0	4676.0	3936.0	20029.0
205	2015-07-25	2015	7	25	2306.0	2397.0	267.0	2060.0	1462.0	199.0	971.0	483.0	161.0	376.0	166.0	448.0	88.0	4666.0	3931.0	20088.0
206	2015-07-26	2015	7	26	2304.0	2391.0	269.0	2064.0	1458.0	198.0	966.0	487.0	159.0	382.0	166.0	449.0	85.0	4668.0	3940.0	20058.0
207	2015-07-27	2015	7	27	2307.0	2384.0	267.0	2052.0	1456.0	197.0	965.0	487.0	158.0	382.0	167.0	454.0	85.0	4676.0	3933.0	20048.0
208	2015-07-28	2015	7	28	2309.0	2387.0	273.0	2071.0	1446.0	195.0	959.0	485.0	161.0	382.0	168.0	455.0	85.0	4673.0	3948.0	20019.0
209	2015-07-29	2015	7	29	2302.0	2396.0	274.0	2083.0	1448.0	197.0	957.0	480.0	160.0	381.0	165.0	450.0	87.0	4662.0	3961.0	20057.0
210	2015-07-30	2015	7	30	2316.0	2398.0	275.0	2110.0	1460.0	196.0	956.0	482.0	165.0	378.0	165.0	444.0	84.0	4688.0	3954.0	20130.0
211	2015-07-31	2015	7	31	2325.0	2406.0	275.0	2115.0	1465.0	198.0	956.0	480.0	169.0	374.0	166.0	442.0	85.0	4707.0	3965.0	20175.0
212	2015-08-01	2015	8	1	2321.0	2402.0	277.0	2103.0	1467.0	199.0	959.0	484.0	170.0	370.0	166.0	442.0	86.0	4715.0	3966.0	20156.0
213	2015-08-02	2015	8	2	2325.0	2404.0	273.0	2089.0	1467.0	199.0	957.0	485.0	169.0	366.0	164.0	445.0	86.0	4724.0	3972.0	20137.0
214	2015-08-03	2015	8	3	2324.0	2403.0	269.0	2079.0	1476.0	199.0	960.0	488.0	171.0	369.0	167.0	443.0	86.0	4720.0	3982.0	20119.0
215	2015-08-04	2015	8	4	2325.0	2405.0	269.0	2082.0	1475.0	202.0	960.0	483.0	170.0	364.0	170.0	439.0	87.0	4735.0	3976.0	20109.0
216	2015-08-05	2015	8	5	2305.0	2403.0	268.0	2086.0	1473.0	200.0	964.0	485.0	172.0	367.0	172.0	434.0	90.0	4755.0	3972.0	20087.0
217	2015-08-06	2015	8	6	2292.0	2409.0	267.0	2085.0	1479.0	201.0	959.0	484.0	172.0	369.0	176.0	441.0	90.0	4753.0	3983.0	20033.0
218	2015-08-07	2015	8	7	2286.0	2400.0	271.0	2079.0	1471.0	203.0	959.0	484.0	172.0	378.0	176.0	440.0	91.0	4755.0	3984.0	20028.0
219	2015-08-08	2015	8	8	2293.0	2400.0	273.0	2059.0	1470.0	204.0	952.0	481.0	173.0	378.0	179.0	437.0	91.0	4771.0	3969.0	20038.0
220	2015-08-09	2015	8	9	2285.0	2391.0	275.0	2049.0	1461.0	206.0	952.0	482.0	175.0	378.0	178.0	434.0	92.0	4779.0	3960.0	20078.0
221	2015-08-10	2015	8	10	2271.0	2397.0	276.0	2017.0	1462.0	208.0	946.0	477.0	177.0	379.0	173.0	432.0	92.0	4773.0	3953.0	20046.0
222	2015-08-11	2015	8	11	2275.0	2379.0	272.0	2004.0	1465.0	207.0	949.0	479.0	177.0	375.0	173.0	431.0	94.0	4789.0	3950.0	20014.0
223	2015-08-12	2015	8	12	2281.0	2376.0	275.0	1989.0	1471.0	206.0	959.0	479.0	176.0	375.0	173.0	433.0	95.0	4791.0	3939.0	19967.0
224	2015-08-13	2015	8	13	2276.0	2375.0	276.0	1971.0	1473.0	208.0	953.0	481.0	174.0	371.0	168.0	436.0	95.0	4809.0	3924.0	19959.0
225	2015-08-14	2015	8	14	2263.0	2374.0	277.0	1975.0	1473.0	208.0	954.0	487.0	173.0	367.0	166.0	436.0	95.0	4787.0	3934.0	19917.0
226	2015-08-15	2015	8	15	2265.0	2377.0	277.0	1955.0	1463.0	211.0	947.0	488.0	171.0	370.0	165.0	439.0	92.0	4804.0	3924.0	19844.0
227	2015-08-16	2015	8	16	2262.0	2366.0	276.0	1947.0	1466.0	212.0	947.0	483.0	168.0	371.0	167.0	437.0	93.0	4808.0	3926.0	19848.0
228	2015-08-17	2015	8	17	2255.0	2376.0	273.0	1941.0	1473.0	211.0	945.0	480.0	167.0	373.0	168.0	437.0	94.0	4810.0	3916.0	19893.0
229	2015-08-18	2015	8	18	2251.0	2372.0	276.0	1928.0	1475.0	215.0	938.0	481.0	163.0	377.0	168.0	438.0	92.0	4791.0	3923.0	19913.0
230	2015-08-19	2015	8	19	2264.0	2370.0	274.0	1922.0	1480.0	215.0	931.0	477.0	162.0	378.0	169.0	441.0	92.0	4802.0	3927.0	19898.0
231	2015-08-20	2015	8	20	2251.0	2370.0	276.0	1916.0	1465.0	216.0	917.0	474.0	163.0	380.0	170.0	442.0	91.0	4793.0	3907.0	19884.0
232	2015-08-21	2015	8	21	2250.0	2372.0	281.0	1894.0	1451.0	212.0	924.0	473.0	163.0	383.0	169.0	443.0	90.0	4775.0	3905.0	19881.0
233	2015-08-22	2015	8	22	2234.0	2365.0	283.0	1908.0	1446.0	214.0	921.0	475.0	161.0	379.0	164.0	440.0	88.0	4773.0	3867.0	19853.0
234	2015-08-23	2015	8	23	2227.0	2364.0	280.0	1905.0	1446.0	208.0	918.0	478.0	161.0	374.0	165.0	438.0	87.0	4782.0	3871.0	19823.0
235	2015-08-24	2015	8	24	2221.0	2373.0	277.0	1894.0	1445.0	201.0	912.0	476.0	159.0	374.0	161.0	443.0	88.0	4781.0	3881.0	19835.0
236	2015-08-25	2015	8	25	2234.0	2368.0	275.0	1886.0	1444.0	201.0	907.0	478.0	157.0	374.0	162.0	448.0	89.0	4789.0	3872.0	19852.0
237	2015-08-26	2015	8	26	2232.0	2370.0	272.0	1886.0	1435.0	198.0	910.0	475.0	156.0	373.0	163.0	450.0	87.0	4792.0	3872.0	19831.0
238	2015-08-27	2015	8	27	2243.0	2382.0	264.0	1875.0	1432.0	198.0	918.0	480.0	153.0	372.0	161.0	448.0	86.0	4781.0	3856.0	19789.0
239	2015-08-28	2015	8	28	2232.0	2374.0	267.0	1869.0	1426.0	199.0	921.0	483.0	152.0	373.0	165.0	450.0	87.0	4805.0	3853.0	19746.0
240	2015-08-29	2015	8	29	2228.0	2372.0	264.0	1845.0	1436.0	201.0	913.0	474.0	151.0	377.0	167.0	445.0	87.0	4811.0	3848.0	19717.0
241	2015-08-30	2015	8	30	2236.0	2358.0	269.0	1836.0	1431.0	199.0	919.0	481.0	150.0	372.0	165.0	446.0	86.0	4819.0	3846.0	19693.0
242	2015-08-31	2015	8	31	2233.0	2345.0	277.0	1845.0	1429.0	201.0	929.0	480.0	151.0	376.0	163.0	447.0	86.0	4838.0	3823.0	19717.0
243	2015-09-01	2015	9	1	2231.0	2349.0	278.0	1836.0	1430.0	202.0	929.0	482.0	152.0	379.0	164.0	450.0	85.0	4827.0	3811.0	19716.0
244	2015-09-02	2015	9	2	2241.0	2361.0	276.0	1832.0	1442.0	202.0	928.0	488.0	150.0	381.0	162.0	453.0	86.0	4815.0	3826.0	19710.0
245	2015-09-03	2015	9	3	2233.0	2362.0	278.0	1826.0	1432.0	200.0	929.0	490.0	151.0	386.0	160.0	452.0	86.0	4803.0	3838.0	19686.0
246	2015-09-04	2015	9	4	2222.0	2360.0	276.0	1819.0	1422.0	195.0	933.0	490.0	153.0	389.0	159.0	454.0	83.0	4799.0	3840.0	19671.0
247	2015-09-05	2015	9	5	2215.0	2365.0	271.0	1814.0	1426.0	201.0	932.0	494.0	153.0	393.0	160.0	461.0	85.0	4803.0	3834.0	19673.0
248	2015-09-06	2015	9	6	2225.0	2367.0	270.0	1795.0	1429.0	204.0	929.0	489.0	156.0	394.0	158.0	470.0	85.0	4802.0	3827.0	19697.0
249	2015-09-07	2015	9	7	2230.0	2364.0	272.0	1793.0	1426.0	203.0	939.0	491.0	151.0	394.0	158.0	471.0	87.0	4801.0	3824.0	19738.0
250	2015-09-08	2015	9	8	2225.0	2361.0	278.0	1794.0	1436.0	204.0	943.0	494.0	153.0	394.0	158.0	474.0	85.0	4794.0	3821.0	19709.0
251	2015-09-09	2015	9	9	2239.0	2372.0	275.0	1799.0	1444.0	198.0	942.0	495.0	154.0	395.0	162.0	471.0	86.0	4804.0	3832.0	19713.0
252	2015-09-10	2015	9	10	2246.0	2387.0	276.0	1793.0	1439.0	196.0	942.0	492.0	155.0	398.0	161.0	474.0	87.0	4789.0	3817.0	19724.0
253	2015-09-11	2015	9	11	2252.0	2386.0	276.0	1807.0	1442.0	195.0	940.0	492.0	156.0	395.0	161.0	468.0	87.0	4774.0	3824.0	19746.0
254	2015-09-12	2015	9	12	2262.0	2371.0	272.0	1803.0	1430.0	198.0	947.0	484.0	157.0	395.0	160.0	467.0	85.0	4772.0	3843.0	19720.0
255	2015-09-13	2015	9	13	2276.0	2369.0	271.0	1791.0	1434.0	199.0	948.0	483.0	157.0	398.0	166.0	464.0	87.0	4781.0	3860.0	19720.0
256	2015-09-14	2015	9	14	2288.0	2369.0	277.0	1795.0	1433.0	197.0	953.0	484.0	157.0	400.0	169.0	466.0	89.0	4756.0	3864.0	19698.0
257	2015-09-15	2015	9	15	2293.0	2372.0	277.0	1788.0	1434.0	196.0	960.0	480.0	158.0	399.0	167.0	478.0	87.0	4762.0	3873.0	19693.0
258	2015-09-16	2015	9	16	2290.0	2387.0	280.0	1766.0	1433.0	193.0	956.0	471.0	164.0	401.0	169.0	488.0	88.0	4759.0	3875.0	19688.0
259	2015-09-17	2015	9	17	2289.0	2370.0	283.0	1756.0	1432.0	191.0	964.0	467.0	165.0	400.0	170.0	493.0	86.0	4755.0	3883.0	19644.0
260	2015-09-18	2015	9	18	2282.0	2376.0	285.0	1737.0	1428.0	187.0	972.0	467.0	167.0	400.0	166.0	492.0	85.0	4753.0	3888.0	19629.0
261	2015-09-19	2015	9	19	2269.0	2375.0	287.0	1752.0	1431.0	186.0	969.0	467.0	167.0	394.0	167.0	493.0	83.0	4748.0	3914.0	19600.0
262	2015-09-20	2015	9	20	2268.0	2376.0	285.0	1763.0	1432.0	183.0	973.0	465.0	164.0	393.0	172.0	497.0	83.0	4749.0	3906.0	19596.0
263	2015-09-21	2015	9	21	2254.0	2371.0	284.0	1745.0	1438.0	184.0	980.0	468.0	164.0	396.0	176.0	495.0	81.0	4752.0	3898.0	19606.0
264	2015-09-22	2015	9	22	2240.0	2373.0	285.0	1731.0	1435.0	186.0	983.0	463.0	162.0	397.0	173.0	497.0	80.0	4749.0	3917.0	19590.0
265	2015-09-23	2015	9	23	2238.0	2375.0	289.0	1739.0	1437.0	188.0	984.0	473.0	160.0	395.0	173.0	497.0	79.0	4753.0	3900.0	19603.0
266	2015-09-24	2015	9	24	2241.0	2380.0	290.0	1736.0	1437.0	190.0	979.0	477.0	159.0	398.0	175.0	495.0	78.0	4741.0	3914.0	19608.0
267	2015-09-25	2015	9	25	2242.0	2378.0	296.0	1722.0	1457.0	189.0	968.0	476.0	156.0	398.0	173.0	502.0	80.0	4737.0	3911.0	19626.0
268	2015-09-26	2015	9	26	2246.0	2379.0	295.0	1707.0	1465.0	187.0	963.0	476.0	153.0	399.0	172.0	497.0	81.0	4725.0	3918.0	19657.0
269	2015-09-27	2015	9	27	2251.0	2365.0	291.0	1701.0	1468.0	187.0	962.0	472.0	151.0	395.0	170.0	503.0	79.0	4717.0	3905.0	19655.0
270	2015-09-28	2015	9	28	2256.0	2377.0	296.0	1700.0	1470.0	185.0	967.0	474.0	157.0	394.0	166.0	502.0	75.0	4729.0	3903.0	19634.0
271	2015-09-29	2015	9	29	2252.0	2371.0	298.0	1694.0	1451.0	183.0	964.0	470.0	155.0	396.0	165.0	506.0	72.0	4703.0	3890.0	19672.0
272	2015-09-30	2015	9	30	2248.0	2366.0	297.0	1688.0	1449.0	186.0	954.0	465.0	157.0	399.0	166.0	506.0	75.0	4686.0	3885.0	19632.0
273	2015-10-01	2015	10	1	2254.0	2368.0	294.0	1706.0	1449.0	186.0	960.0	458.0	158.0	404.0	165.0	504.0	75.0	4701.0	3870.0	19637.0
274	2015-10-02	2015	10	2	2244.0	2377.0	295.0	1717.0	1442.0	190.0	960.0	457.0	158.0	410.0	165.0	500.0	73.0	4723.0	3847.0	19669.0
275	2015-10-03	2015	10	3	2245.0	2361.0	296.0	1733.0	1447.0	188.0	964.0	459.0	157.0	412.0	163.0	496.0	73.0	4743.0	3832.0	19680.0
276	2015-10-04	2015	10	4	2262.0	2354.0	298.0	1745.0	1449.0	187.0	963.0	458.0	155.0	411.0	163.0	495.0	73.0	4747.0	3846.0	19685.0
277	2015-10-05	2015	10	5	2260.0	2357.0	306.0	1734.0	1448.0	184.0	975.0	459.0	157.0	410.0	163.0	492.0	74.0	4736.0	3845.0	19684.0
278	2015-10-06	2015	10	6	2261.0	2359.0	306.0	1732.0	1447.0	188.0	982.0	457.0	158.0	406.0	165.0	487.0	76.0	4732.0	3867.0	19686.0
279	2015-10-07	2015	10	7	2247.0	2352.0	304.0	1728.0	1451.0	190.0	975.0	459.0	156.0	406.0	163.0	490.0	74.0	4733.0	3878.0	19669.0
280	2015-10-08	2015	10	8	2235.0	2354.0	300.0	1729.0	1456.0	189.0	968.0	460.0	156.0	403.0	165.0	491.0	77.0	4732.0	3871.0	19680.0
281	2015-10-09	2015	10	9	2223.0	2347.0	297.0	1741.0	1459.0	190.0	976.0	461.0	159.0	406.0	161.0	491.0	76.0	4708.0	3859.0	19706.0
282	2015-10-10	2015	10	10	2221.0	2362.0	295.0	1761.0	1468.0	193.0	972.0	463.0	157.0	409.0	160.0	489.0	78.0	4718.0	3872.0	19689.0
283	2015-10-11	2015	10	11	2202.0	2361.0	295.0	1756.0	1476.0	195.0	976.0	464.0	156.0	409.0	161.0	496.0	77.0	4709.0	3876.0	19672.0
284	2015-10-12	2015	10	12	2203.0	2388.0	295.0	1761.0	1474.0	202.0	983.0	468.0	154.0	408.0	160.0	498.0	75.0	4693.0	3853.0	19659.0
285	2015-10-13	2015	10	13	2210.0	2395.0	290.0	1766.0	1478.0	203.0	975.0	468.0	154.0	406.0	157.0	502.0	76.0	4693.0	3849.0	19669.0
286	2015-10-14	2015	10	14	2212.0	2397.0	291.0	1763.0	1481.0	204.0	963.0	469.0	156.0	398.0	157.0	502.0	80.0	4694.0	3847.0	19659.0
287	2015-10-15	2015	10	15	2204.0	2393.0	293.0	1756.0	1472.0	206.0	950.0	466.0	154.0	405.0	154.0	487.0	84.0	4717.0	3818.0	19677.0
288	2015-10-16	2015	10	16	2205.0	2390.0	290.0	1769.0	1465.0	206.0	943.0	467.0	155.0	398.0	152.0	487.0	87.0	4726.0	3819.0	19674.0
289	2015-10-17	2015	10	17	2216.0	2401.0	290.0	1787.0	1462.0	203.0	949.0	470.0	156.0	403.0	150.0	486.0	87.0	4719.0	3817.0	19689.0
290	2015-10-18	2015	10	18	2231.0	2403.0	293.0	1805.0	1452.0	204.0	949.0	468.0	153.0	400.0	149.0	486.0	85.0	4716.0	3807.0	19704.0
291	2015-10-19	2015	10	19	2225.0	2398.0	289.0	1788.0	1459.0	206.0	954.0	466.0	149.0	399.0	149.0	488.0	86.0	4726.0	3799.0	19676.0
292	2015-10-20	2015	10	20	2232.0	2399.0	291.0	1801.0	1465.0	209.0	943.0	471.0	149.0	404.0	145.0	488.0	86.0	4723.0	3824.0	19650.0
293	2015-10-21	2015	10	21	2229.0	2401.0	286.0	1808.0	1454.0	213.0	936.0	471.0	149.0	396.0	146.0	485.0	85.0	4727.0	3847.0	19659.0
294	2015-10-22	2015	10	22	2233.0	2391.0	283.0	1812.0	1452.0	209.0	931.0	472.0	150.0	395.0	143.0	493.0	84.0	4728.0	3827.0	19749.0
295	2015-10-23	2015	10	23	2241.0	2399.0	282.0	1831.0	1454.0	210.0	935.0	464.0	150.0	398.0	141.0	493.0	83.0	4736.0	3838.0	19752.0
296	2015-10-24	2015	10	24	2236.0	2386.0	281.0	1839.0	1459.0	214.0	943.0	469.0	149.0	398.0	140.0	490.0	85.0	4734.0	3829.0	19730.0
297	2015-10-25	2015	10	25	2239.0	2376.0	274.0	1864.0	1467.0	215.0	953.0	468.0	151.0	400.0	143.0	489.0	86.0	4739.0	3830.0	19741.0
298	2015-10-26	2015	10	26	2232.0	2376.0	277.0	1855.0	1463.0	219.0	950.0	470.0	149.0	396.0	141.0	493.0	86.0	4762.0	3830.0	19754.0
299	2015-10-27	2015	10	27	2230.0	2370.0	276.0	1856.0	1452.0	218.0	945.0	471.0	152.0	396.0	141.0	494.0	85.0	4779.0	3821.0	19759.0
300	2015-10-28	2015	10	28	2236.0	2372.0	276.0	1864.0	1457.0	222.0	952.0	478.0	149.0	395.0	142.0	502.0	86.0	4763.0	3833.0	19761.0
301	2015-10-29	2015	10	29	2229.0	2374.0	275.0	1872.0	1457.0	220.0	960.0	480.0	147.0	395.0	143.0	493.0	85.0	4752.0	3840.0	19751.0
302	2015-10-30	2015	10	30	2223.0	2382.0	270.0	1884.0	1457.0	220.0	961.0	473.0	145.0	394.0	143.0	495.0	83.0	4759.0	3857.0	19796.0
303	2015-10-31	2015	10	31	2222.0	2383.0	271.0	1884.0	1470.0	219.0	959.0	476.0	147.0	388.0	145.0	498.0	83.0	4766.0	3847.0	19848.0
304	2015-11-01	2015	11	1	2245.0	2387.0	276.0	1869.0	1472.0	221.0	961.0	475.0	145.0	388.0	144.0	499.0	86.0	4782.0	3849.0	19861.0
305	2015-11-02	2015	11	2	2241.0	2387.0	280.0	1864.0	1472.0	220.0	961.0	475.0	144.0	388.0	144.0	499.0	87.0	4778.0	3839.0	19867.0
306	2015-11-03	2015	11	3	2245.0	2393.0	281.0	1859.0	1480.0	221.0	958.0	475.0	143.0	388.0	146.0	498.0	86.0	4756.0	3834.0	19873.0
307	2015-11-04	2015	11	4	2262.0	2399.0	273.0	1871.0	1478.0	218.0	957.0	473.0	141.0	389.0	142.0	496.0	87.0	4766.0	3846.0	19915.0
308	2015-11-05	2015	11	5	2270.0	2399.0	273.0	1883.0	1483.0	216.0	945.0	471.0	142.0	382.0	143.0	499.0	87.0	4770.0	3843.0	19945.0
309	2015-11-06	2015	11	6	2280.0	2405.0	272.0	1889.0	1479.0	216.0	946.0	473.0	141.0	379.0	143.0	506.0	87.0	4784.0	3855.0	19984.0
310	2015-11-07	2015	11	7	2278.0	2403.0	272.0	1881.0	1474.0	213.0	951.0	475.0	139.0	376.0	143.0	508.0	88.0	4782.0	3879.0	19992.0
311	2015-11-08	2015	11	8	2276.0	2395.0	272.0	1872.0	1482.0	214.0	953.0	482.0	138.0	377.0	147.0	513.0	87.0	4798.0	3889.0	19998.0
312	2015-11-09	2015	11	9	2263.0	2391.0	275.0	1870.0	1481.0	215.0	951.0	479.0	138.0	383.0	148.0	509.0	85.0	4810.0	3886.0	20011.0
313	2015-11-10	2015	11	10	2272.0	2391.0	275.0	1864.0	1476.0	217.0	947.0	481.0	139.0	386.0	146.0	515.0	84.0	4797.0	3890.0	20026.0
314	2015-11-11	2015	11	11	2282.0	2378.0	274.0	1876.0	1478.0	218.0	939.0	474.0	142.0	387.0	147.0	517.0	85.0	4787.0	3904.0	20040.0
315	2015-11-12	2015	11	12	2293.0	2369.0	274.0	1893.0	1474.0	218.0	945.0	468.0	140.0	388.0	152.0	516.0	86.0	4798.0	3911.0	20053.0
316	2015-11-13	2015	11	13	2296.0	2364.0	275.0	1904.0	1482.0	215.0	942.0	469.0	143.0	386.0	154.0	519.0	86.0	4789.0	3907.0	20081.0
317	2015-11-14	2015	11	14	2284.0	2363.0	275.0	1913.0	1480.0	217.0	943.0	475.0	145.0	384.0	156.0	523.0	83.0	4776.0	3911.0	20062.0
318	2015-11-15	2015	11	15	2280.0	2359.0	277.0	1910.0	1475.0	218.0	942.0	474.0	146.0	383.0	159.0	517.0	82.0	4791.0	3907.0	20023.0
319	2015-11-16	2015	11	16	2287.0	2354.0	274.0	1909.0	1475.0	218.0	938.0	473.0	149.0	378.0	162.0	522.0	84.0	4799.0	3904.0	19996.0
320	2015-11-17	2015	11	17	2275.0	2351.0	273.0	1910.0	1482.0	218.0	938.0	476.0	151.0	383.0	161.0	513.0	87.0	4820.0	3912.0	20021.0
