state	sample	success	sim_endpoints	sim_t_step	f_art0	f_art1	f_art2	f_art3	f_art4	f_art5	f_art6	f_prep0	f_prep1	f_prep2	f_prep3	f_prep4	f_prep5	f_prep6	k_art0	k_art1	k_art2	k_art3	k_art4	k_art5	k_art6	k_prep0	k_prep1	k_prep2	k_prep3	k_prep4	k_prep5	k_prep6	n_msm0	n_msm1	n_msm2	n_msm3	n_msm4	n_msm5	n_msm6
Baden-Württemberg	37	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1346.6315663331693	1236.4847954898878	1225.6462155059992	1211.2642908093997	1200.646784677944	1183.0047404349507	1172.7484056891967	0.0	0.0	319.43919838350234	385.27195548604175	336.44357712000533	824.6979897662682	864.8478711136878	-9.675037062596492e-05	-9.675037062596492e-05	-9.675037062596492e-05	-9.675037062596492e-05	-9.675037062596492e-05	-9.675037062596492e-05	-9.675037062596492e-05	0	0.00047690247162427183	7.599373584919625e-05	-7.568879947607293e-05	0.00047032587509081617	6.936657887489415e-05	0.00010293309385825443	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	38	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1344.5558849547187	1260.390464197821	1252.0123442150516	1240.8674539087815	1232.619108093044	1218.874411654052	1210.86100022693	0.0	0.0	254.66675634472574	491.089721801545	248.3728716215359	779.3000634721695	774.6872372324846	-7.329047199137824e-05	-7.329047199137824e-05	-7.329047199137824e-05	-7.329047199137824e-05	-7.329047199137824e-05	-7.329047199137824e-05	-7.329047199137824e-05	0	0.00037789987168718577	0.0002740341492177662	-0.0003769421021203933	0.0005047480716043068	-7.856887965834208e-06	0.00014682914764912327	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	39	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1370.2666465031182	1242.6577649993594	1230.1877834586464	1213.6659012024743	1201.486850935488	1181.2848417395157	1169.5603493976685	0.0	0.0	313.8578496446921	447.7458571122782	355.460741130923	741.4213402443359	894.9052877501797	-0.00011083096220430635	-0.00011083096220430635	-0.00011083096220430635	-0.00011083096220430635	-0.00011083096220430635	-0.00011083096220430635	-0.00011083096220430635	0	0.0004683236430957627	0.0001554061062253918	-0.0001441806544963613	0.0003692984530075644	0.00026371045889775157	8.068917027532921e-05	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	40	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1345.0975342649253	1254.88291570102	1245.9265303889185	1234.019284620199	1225.2118077971934	1210.5450960525654	1201.999768310696	0.0	0.0	303.0384990368505	440.25774861138945	414.7257819920232	691.8258087522651	859.3940728440384	-7.871230458793278e-05	-7.871230458793278e-05	-7.871230458793278e-05	-7.871230458793278e-05	-7.871230458793278e-05	-7.871230458793278e-05	-7.871230458793278e-05	0	0.0004517196222131423	0.000158992907533905	-4.0089262907255376e-05	0.00026532963831559663	0.0002853606527583116	7.388290200352787e-05	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	41	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1352.1646996793097	1283.4937986369657	1276.610267380563	1267.4396851864178	1260.6422540668823	1249.295679325679	1242.668988786707	0.0	0.0	340.8430252201505	307.76429226748695	378.442765699537	643.0419238685868	767.836950725296	-5.909399067936275e-05	-5.909399067936275e-05	-5.909399067936275e-05	-5.909399067936275e-05	-5.909399067936275e-05	-5.909399067936275e-05	-5.909399067936275e-05	0	0.0005098859770131998	-3.7979869337204176e-05	0.00010918761815559996	0.0002512248932038068	0.00020944710758720705	0.000162653713635664	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	42	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1341.5062194732645	1270.3953439288998	1263.2765144120874	1253.795139261429	1246.7693312024933	1235.0453389466143	1228.2004388490427	0.0	0.0	294.9224134515915	437.49861032197543	334.04404545079564	672.0809073119638	724.6524583375775	-6.175156533238399e-05	-6.175156533238399e-05	-6.175156533238399e-05	-6.175156533238399e-05	-6.175156533238399e-05	-6.175156533238399e-05	-6.175156533238399e-05	0	0.00043928654978134	0.0001650281377020094	-0.00016113897827905207	0.0003205103739758906	8.810039647333223e-05	0.00019417347748748666	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	43	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1336.2158171966378	1219.808304799434	1208.3908186406952	1193.2513586688458	1182.0824472768725	1163.5390916122262	1152.767412445539	0.0	0.0	356.7963086174319	517.1893151154766	399.33617084273726	842.498982171888	830.6584562475898	-0.00010334227067496249	-0.00010334227067496249	-0.00010334227067496249	-0.00010334227067496249	-0.00010334227067496249	-0.00010334227067496249	-0.00010334227067496249	0	0.0005345580063176279	0.0001882121545139704	-0.0001861691318775431	0.0004303114075926346	-2.042127246059172e-05	0.00017895032733222414	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	44	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1327.6366270913973	1257.3329112555277	1250.2946615972107	1240.9205438054073	1233.9741666643558	1222.3826293748014	1215.6150079933163	0.0	0.0	252.80862954225904	472.4359153564504	318.9316890110583	798.6758386471562	792.83424463859	-6.168667690110971e-05	-6.168667690110971e-05	-6.168667690110971e-05	-6.168667690110971e-05	-6.168667690110971e-05	-6.168667690110971e-05	-6.168667690110971e-05	0	0.00037507760386139527	0.00025405942085186145	-0.00023956271318750685	0.00046010665541953023	-9.988877701099158e-06	0.00012020635027947023	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	45	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1349.425808203076	1266.8072520285878	1258.5764105728522	1247.6255023555689	1239.519290704525	1226.0087093183045	1218.1302026717103	0.0	0.0	350.54970029566886	465.0886426562858	280.6731194181756	772.8895506089199	815.0013405348415	-7.163198908483075e-05	-7.163198908483075e-05	-7.163198908483075e-05	-7.163198908483075e-05	-7.163198908483075e-05	-7.163198908483075e-05	-7.163198908483075e-05	0	0.0005248885434806778	0.00013364063794015646	-0.0002865509613406466	0.00046908751218027896	7.198256909110764e-05	0.000117945234412865	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	46	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1327.8367267922813	1261.8275923833958	1255.2067143553788	1246.3848475727766	1239.8449984669564	1228.9266842602594	1222.5491147384412	0.0	0.0	317.28091960875247	388.81265608455124	358.68665910136275	753.3347533552549	799.3201658739057	-5.7811742190443265e-05	-5.7811742190443265e-05	-5.7811742190443265e-05	-5.7811742190443265e-05	-5.7811742190443265e-05	-5.7811742190443265e-05	-5.7811742190443265e-05	0	0.00047358400283216504	8.25834556555568e-05	-4.6813820063722685e-05	0.0003781895787555036	7.831528549470913e-05	0.00010540291173518934	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	47	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1318.170678410415	1257.6004215673277	1251.5117261794	1243.3950865951886	1237.3751665957275	1227.3193866557053	1221.4424385457758	0.0	0.0	312.4801687545075	428.43665545987807	315.88619746018173	751.3769183672836	776.2426240401426	-5.33327072837634e-05	-5.33327072837634e-05	-5.33327072837634e-05	-5.33327072837634e-05	-5.33327072837634e-05	-5.33327072837634e-05	-5.33327072837634e-05	0	0.0004662074753379511	0.0001343232677746295	-0.00017484895122708038	0.00041552037954028614	4.223701898002474e-05	0.00014722904808575009	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	48	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1335.1600040852059	1246.2264675973365	1237.3948389269235	1225.6527542950896	1216.9669252854776	1202.5018022724753	1194.0733538442444	0.0	0.0	311.6567865158437	469.14723177437907	391.2142655478435	690.9405278873958	821.2780752830794	-7.815303671301454e-05	-7.815303671301454e-05	-7.815303671301454e-05	-7.815303671301454e-05	-7.815303671301454e-05	-7.815303671301454e-05	-7.815303671301454e-05	0	0.0004649429949095974	0.00018314435067993395	-0.00012243325436590185	0.0002863111492396102	0.00022105119196030458	0.00014066743681879888	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	49	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1355.3759418052273	1233.2728461385295	1221.3185360444006	1205.4734875967576	1193.7886411119725	1174.3974315137132	1163.1383033417014	0.0	0.0	335.18196972410516	420.792693410913	441.10753291852046	729.730747833633	873.0010348027772	-0.00010703784309579619	-0.00010703784309579619	-0.00010703784309579619	-0.00010703784309579619	-0.00010703784309579619	-0.00010703784309579619	-0.00010703784309579619	0	0.0005011491323888195	9.931275619826872e-05	3.1918965041931974e-05	0.0002781510169006078	0.0002452925026242951	0.00011087855407707027	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	50	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1335.3479323752229	1244.5574265038701	1235.5488281527962	1223.5735943349173	1214.7168852513462	1199.9702022156305	1191.3794503138236	0.0	0.0	295.0997148002367	437.93016090602816	346.9552393402429	740.6026913853226	796.0201687185386	-7.983208096272619e-05	-7.983208096272619e-05	-7.983208096272619e-05	-7.983208096272619e-05	-7.983208096272619e-05	-7.983208096272619e-05	-7.983208096272619e-05	0	0.0004395579543336237	0.00016533212688692859	-0.00014188229167852486	0.0003763114741731819	9.422142890463334e-05	0.00017023813253893655	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	51	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1360.0036839449724	1203.2484632800226	1188.1410426869854	1168.1843260165479	1153.517154204654	1129.27087667721	1115.2471210067465	0.0	0.0	344.91475199789903	526.6453394422105	355.523231222698	840.9704995087486	863.5718753727159	-0.00013884632269512754	-0.00013884632269512754	-0.00013884632269512754	-0.00013884632269512754	-0.00013884632269512754	-0.00013884632269512754	-0.00013884632269512754	0	0.000516175817399453	0.00021320517670185768	-0.0002694249270067372	0.0004692813081780498	3.91100361273106e-05	0.00018613791850743982	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	52	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1331.0039084789514	1225.7703795848724	1215.3980787294875	1201.6299349140288	1191.461907190936	1174.5597809627307	1164.7295782219085	0.0	0.0	364.53654418263665	524.2636950600482	318.00212931306066	815.996093049319	862.4501156404939	-9.338316133851913e-05	-9.338316133851913e-05	-9.338316133851913e-05	-9.338316133851913e-05	-9.338316133851913e-05	-9.338316133851913e-05	-9.338316133851913e-05	0	0.0005465556085527885	0.00018770137757718742	-0.00032350646398842276	0.00047842079694916813	8.016427547740253e-05	0.00017048952107770536	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	53	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1315.1649740025825	1268.6914747578578	1263.9910522963814	1257.7166995248224	1253.056937918283	1245.2612755683779	1240.6982665914002	0.0	0.0	359.4510185831748	382.97126197512205	280.7134821606009	782.3873218545007	742.7805345948143	-4.078920499104422e-05	-4.078920499104422e-05	-4.078920499104422e-05	-4.078920499104422e-05	-4.078920499104422e-05	-4.078920499104422e-05	-4.078920499104422e-05	0	0.0005386708814436941	2.7248563132844715e-05	-0.00015763615216945705	0.000478568184850094	-6.725938794647352e-05	0.00015330545320621915	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	54	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1341.6061082194537	1230.3401832892648	1219.3990773445869	1204.8832866004834	1194.1685624382403	1176.3680383400208	1166.0213437022376	0.0	0.0	345.6716837577211	480.9309238973264	386.54604173042577	854.4839076285933	800.3419368467319	-9.815961627527293e-05	-9.815961627527293e-05	-9.815961627527293e-05	-9.815961627527293e-05	-9.815961627527293e-05	-9.815961627527293e-05	-9.815961627527293e-05	0	0.0005173456350931339	0.00015798668102138004	-0.00014838329043199782	0.00045436591893102706	-9.31989296768484e-05	0.00020437985551720317	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	55	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1309.5559815952386	1271.4547541653005	1267.5873187081613	1262.4208563179338	1258.580899634016	1252.1510184794702	1248.3840910072988	0.0	0.0	286.9585044295362	477.7832236831125	361.49642508975785	706.5558361020258	751.1324803638432	-3.347665961064821e-05	-3.347665961064821e-05	-3.347665961064821e-05	-3.347665961064821e-05	-3.347665961064821e-05	-3.347665961064821e-05	-3.347665961064821e-05	0	0.0004271051635015708	0.00022157313670632467	-0.00018231805243038441	0.0003291854589849018	7.517207145258187e-05	0.00015420637155916215	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	56	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1356.0576868385115	1230.4788094866117	1218.2032542970928	1201.93784606804	1189.9470224552913	1170.0556554192249	1158.5105334116408	0.0	0.0	400.41569246821484	457.21523703334697	309.73896847779775	834.3611711548042	838.4929180390112	-0.00011017954754653761	-0.00011017954754653761	-0.00011017954754653761	-0.00011017954754653761	-0.00011017954754653761	-0.00011017954754653761	-0.00011017954754653761	0	0.0006024032286493326	6.65404068303297e-05	-0.00022961270657961182	0.0005045580712939906	7.1257636352273825e-06	0.00019428269790357921	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	57	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1339.815043410789	1249.75564675666	1240.8154652907851	1228.9299905424639	1220.138786315607	1205.4994948867202	1196.9703304530278	0.0	0.0	297.1545581903209	521.4885386385017	347.15294529145035	727.1698752843207	832.0680756417679	-7.889288835581513e-05	-7.889288835581513e-05	-7.889288835581513e-05	-7.889288835581513e-05	-7.889288835581513e-05	-7.889288835581513e-05	-7.889288835581513e-05	0	0.00044270407696727254	0.00026185281636681245	-0.00027412412606103893	0.0003627908834150506	0.00017877489659346953	0.00010452877638422778	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	58	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1336.396001398786	1216.8771110307284	1205.171098158387	1189.6538136374913	1178.2096811693614	1159.2160545385755	1148.1866819394133	0.0	0.0	389.7133288216985	466.8699920633799	411.961821094921	740.4624775220685	807.0819440057131	-0.00010622291102873273	-0.00010622291102873273	-0.00010622291102873273	-0.00010622291102873273	-0.00010622291102873273	-0.00010622291102873273	-0.00010622291102873273	0	0.0005857040540526399	9.038025294296528e-05	-8.641545197260057e-05	0.00031602401849214356	0.00011339659297096218	0.0001596876267984146	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	59	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1326.7657356520783	1255.8600276891393	1248.7635476920125	1239.3124625781707	1232.3094877983629	1220.6243384777822	1213.8025476764553	0.0	0.0	293.29567526299763	461.6429260615037	285.12683764150984	756.999220724623	813.9708904526552	-6.227163723883929e-05	-6.227163723883929e-05	-6.227163723883929e-05	-6.227163723883929e-05	-6.227163723883929e-05	-6.227163723883929e-05	-6.227163723883929e-05	0	0.00043679684098064735	0.00019528449413929355	-0.00027430073269781296	0.0004491608970466775	9.721133984819612e-05	0.00011469332821898856	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	60	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1361.2070488405507	1237.7447552300885	1225.661928037106	1209.6478359970283	1197.8392900872534	1178.2446225621509	1166.8684171883685	0.0	0.0	335.23762389418414	479.23563490215497	364.14923391893956	794.4448287513694	834.9101411779504	-0.00010780143329648897	-0.00010780143329648897	-0.00010780143329648897	-0.00010780143329648897	-0.00010780143329648897	-0.00010780143329648897	-0.00010780143329648897	0	0.0005012349788641151	0.00016799765506167564	-0.0001805077621108777	0.0004143155950241716	6.946947494780883e-05	0.00012352498933688273	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	61	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1347.4110381539895	1217.42980449825	1204.7542076080933	1187.9673761337676	1175.5985352175271	1155.0921681962725	1143.1970933856512	0.0	0.0	368.9810009235333	425.0890593202402	318.1105566884025	842.529943721197	966.2899318413417	-0.00011501483320669973	-0.00011501483320669973	-0.00011501483320669973	-0.00011501483320669973	-0.00011501483320669973	-0.00011501483320669973	-0.00011501483320669973	0	0.0005534527116296373	6.532681296578903e-05	-0.00016617426071705255	0.0005051994613505296	0.00021656105164123883	9.252837099222005e-05	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	62	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1336.4155121059612	1233.4436941468662	1223.2819413928207	1209.7897239791162	1199.822844973777	1183.2500860215357	1173.6085401893472	0.0	0.0	295.6410142518773	451.94513748403097	360.161512015244	800.1409196985949	854.3173459032386	-9.090819740903094e-05	-9.090819740903094e-05	-9.090819740903094e-05	-9.090819740903094e-05	-9.090819740903094e-05	-9.090819740903094e-05	-9.090819740903094e-05	0	0.0004403866064343025	0.00018118396492036157	-0.00014352059524790891	0.00042372427960464824	9.325463101818374e-05	0.00012161921166631839	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	63	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1318.6314225762756	1277.6976875286264	1273.5473614610714	1268.0043328076786	1263.8854935176087	1256.99054746622	1252.9522807651838	0.0	0.0	290.8653004540199	406.08741642663307	374.258480884351	609.3703351812643	798.3499099001907	-3.575353846562967e-05	-3.575353846562967e-05	-3.575353846562967e-05	-3.575353846562967e-05	-3.575353846562967e-05	-3.575353846562967e-05	-3.575353846562967e-05	0	0.00043307860174161047	0.00013291100016255344	-4.961678652644729e-05	0.00022238571806095197	0.0003170894711943044	0.00010219250328019347	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	64	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1353.3217651251846	1250.6590090657764	1240.520461591095	1227.0569596586904	1217.1097437113708	1200.566732430381	1190.940781530595	0.0	0.0	299.4706574929857	457.21992759930276	372.97486867191105	759.1977925269987	826.5223114283895	-8.944616479285692e-05	-8.944616479285692e-05	-8.944616479285692e-05	-8.944616479285692e-05	-8.944616479285692e-05	-8.944616479285692e-05	-8.944616479285692e-05	0	0.0004462516713886061	0.00018301963474975035	-0.00013196305765161511	0.00037085306045424803	0.00011505425031995218	0.00012446066367635523	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	65	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1348.5309187053153	1234.6863932769895	1223.5018677777555	1208.6660317533165	1197.7172142027123	1179.531863744495	1168.9638497901465	0.0	0.0	336.2266430637726	534.0458163645152	347.7556173206152	813.5076081669553	807.4099830550334	-9.999862394636746e-05	-9.999862394636746e-05	-9.999862394636746e-05	-9.999862394636746e-05	-9.999862394636746e-05	-9.999862394636746e-05	-9.999862394636746e-05	0	0.0005027606915981896	0.0002320555953750568	-0.0002933010194999089	0.00044862295723099984	-1.045886364586691e-05	0.00016970109257118715	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	66	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1340.6786657121465	1254.380852250846	1245.7995128454072	1234.386898511824	1225.9423396565535	1211.8743606991547	1203.6746082791713	0.0	0.0	328.58925851187206	504.9968504384109	300.5778205456342	835.3701669887619	817.4431334372423	-7.543520031689445e-05	-7.543520031689445e-05	-7.543520031689445e-05	-7.543520031689445e-05	-7.543520031689445e-05	-7.543520031689445e-05	-7.543520031689445e-05	0	0.0004909863322020247	0.00020619694624985879	-0.00031947811881167674	0.0005139381649064302	-3.085240654245395e-05	0.0001374142563468701	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	67	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1340.9684442025296	1251.5382130799785	1242.6576938507744	1230.850731839313	1222.1170044323978	1207.5722891997748	1199.0975669717648	0.0	0.0	339.96624570548073	446.49366151087753	375.9831683933506	712.566587499387	835.3271667860557	-7.825250254307178e-05	-7.825250254307178e-05	-7.825250254307178e-05	-7.825250254307178e-05	-7.825250254307178e-05	-7.825250254307178e-05	-7.825250254307178e-05	0	0.0005085322035163966	0.0001239423113794213	-0.00011036568146389125	0.0003217480444320836	0.0002089730537756874	0.00015074859456027707	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	68	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1338.6016922614317	1254.4759342669036	1246.103000399926	1234.9653657294587	1226.7226541294922	1212.9878502581257	1204.980499424154	0.0	0.0	357.48155816393876	460.8617449518956	381.23651171209497	684.0627458300534	855.4332021688847	-7.359144305918295e-05	-7.359144305918295e-05	-7.359144305918295e-05	-7.359144305918295e-05	-7.359144305918295e-05	-7.359144305918295e-05	-7.359144305918295e-05	0	0.0005356194457284578	0.00012065160465990818	-0.0001248702422710153	0.00028879028430418423	0.00029148080878245767	0.00010730191693449987	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	69	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1316.997192129627	1250.00163263205	1243.2863671376367	1234.3400525579832	1227.7089242882853	1216.640085138654	1210.1756781944257	0.0	0.0	368.5047327716819	400.11827246899753	326.2642800117056	784.5651572239211	839.6705552766551	-5.919436884598841e-05	-5.919436884598841e-05	-5.919436884598841e-05	-5.919436884598841e-05	-5.919436884598841e-05	-5.919436884598841e-05	-5.919436884598841e-05	0	0.0005527133361335763	3.6717272167178274e-05	-0.00011453331383290676	0.0004392145721933639	9.455271242504029e-05	0.00010149103708343446	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	70	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1380.7853218847458	1234.738289506105	1220.578344388941	1201.8491348863872	1188.0663616997633	1165.2484791403579	1152.031451847801	0.0	0.0	351.34071869303386	483.1426717155489	413.98756050473236	769.5947757210813	898.0874171157525	-0.00012674985820887257	-0.00012674985820887257	-0.00012674985820887257	-0.00012674985820887257	-0.00012674985820887257	-0.00012674985820887257	-0.00012674985820887257	0	0.0005261123640200887	0.00015406567056386734	-0.00010903243086841471	0.0003431929154274954	0.00022149582470543417	0.00013751623782629887	7580	7580	7580	7580	7580	7580	7580
Baden-Württemberg	71	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1350.2710656820682	1234.7048656429704	1223.3592815737222	1208.312122483889	1197.2090587890737	1178.7707621317243	1168.0576372988653	0.0	0.0	286.9335571060549	510.5767082765581	340.1797136232201	785.3433660563235	859.4821355574504	-0.0001014437589432864	-0.0001014437589432864	-0.0001014437589432864	-0.0001014437589432864	-0.0001014437589432864	-0.0001014437589432864	-0.0001014437589432864	0	0.00042706703356609115	0.00026051305889998404	-0.00026746451594702775	0.0004272339198369045	0.0001274879378297321	0.00012439212161701078	7580	7580	7580	7580	7580	7580	7580
